               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 316,            0.025491,            0.012935,           0.0044216,             0.97594,             0.97832,              0.9921,             0.89294,            0.015556,           0.0059055,           0.0018281,            0.003763,            0.003763,            0.003763
                 317,            0.025892,            0.012974,           0.0045545,              0.9788,             0.97679,             0.99206,             0.89615,            0.015596,           0.0058115,           0.0018501,           0.0037432,           0.0037432,           0.0037432
                 318,            0.025918,            0.012765,           0.0045071,             0.98121,             0.97683,             0.99196,             0.89514,            0.015605,           0.0057415,           0.0019007,           0.0037234,           0.0037234,           0.0037234
                 319,            0.025983,             0.01332,           0.0045231,             0.98245,             0.97905,             0.99244,             0.90007,            0.015537,           0.0057507,           0.0018974,           0.0037036,           0.0037036,           0.0037036
                 320,            0.025717,            0.012426,           0.0042975,              0.9838,             0.97692,             0.99224,             0.90087,            0.015524,           0.0057542,           0.0017993,           0.0036838,           0.0036838,           0.0036838
                 321,            0.025981,              0.0131,           0.0044774,             0.98437,             0.97622,             0.99165,             0.89894,            0.015602,           0.0057849,            0.001788,            0.003664,            0.003664,            0.003664
                 322,            0.025536,            0.012899,           0.0045673,             0.98466,             0.97613,             0.99233,              0.9032,            0.015444,            0.005779,           0.0017703,           0.0036442,           0.0036442,           0.0036442
                 323,            0.025129,            0.012447,           0.0041662,             0.98508,             0.97496,             0.99204,             0.90168,            0.015433,           0.0058194,            0.001793,           0.0036244,           0.0036244,           0.0036244
                 324,             0.02605,            0.013823,           0.0045085,             0.98497,             0.97342,              0.9924,             0.90153,              0.0155,           0.0058432,            0.001815,           0.0036046,           0.0036046,           0.0036046
                 325,            0.026111,            0.013058,           0.0045221,             0.98462,             0.97384,             0.99192,             0.90021,            0.015442,           0.0058942,           0.0018359,           0.0035848,           0.0035848,           0.0035848
                 326,            0.025626,            0.012947,           0.0042765,             0.98523,             0.97331,             0.99195,             0.90047,            0.015406,           0.0058352,           0.0018562,            0.003565,            0.003565,            0.003565
                 327,            0.026071,            0.013046,           0.0046921,             0.98522,             0.97471,             0.99241,              0.8997,            0.015523,           0.0057081,           0.0018553,           0.0035452,           0.0035452,           0.0035452
                 328,            0.026199,            0.012963,           0.0046157,             0.98558,             0.97482,             0.99193,              0.9012,            0.015342,           0.0055769,           0.0018072,           0.0035254,           0.0035254,           0.0035254
                 329,            0.025467,            0.013619,           0.0045769,             0.98311,             0.97791,             0.99248,             0.90365,            0.015402,           0.0055688,           0.0017723,           0.0035056,           0.0035056,           0.0035056
                 330,            0.025621,            0.012946,           0.0044199,             0.98172,              0.9775,             0.99216,             0.90035,            0.015519,           0.0056306,           0.0017866,           0.0034858,           0.0034858,           0.0034858
                 331,            0.025852,            0.013133,           0.0044307,             0.98267,             0.97729,             0.99213,             0.90358,             0.01536,           0.0056965,            0.001804,            0.003466,            0.003466,            0.003466
                 332,            0.026058,            0.012555,           0.0045804,             0.98243,             0.97727,             0.99222,             0.90908,            0.015421,           0.0058058,           0.0017983,           0.0034462,           0.0034462,           0.0034462
                 333,            0.025662,            0.012614,           0.0046253,             0.98275,             0.97656,             0.99209,             0.90937,            0.015284,           0.0057814,           0.0017727,           0.0034264,           0.0034264,           0.0034264
                 334,            0.025068,            0.012406,           0.0043367,             0.98349,             0.97785,             0.99211,             0.90443,            0.015191,           0.0057193,           0.0017363,           0.0034066,           0.0034066,           0.0034066
                 335,            0.025052,            0.012611,           0.0043155,             0.98418,              0.9776,             0.99214,             0.90029,            0.015279,           0.0057383,           0.0017373,           0.0033868,           0.0033868,           0.0033868
                 336,            0.025881,             0.01293,           0.0043954,             0.98451,             0.97856,             0.99214,             0.89327,            0.015344,           0.0058119,           0.0017427,            0.003367,            0.003367,            0.003367
                 337,            0.025871,             0.01282,           0.0043586,             0.98512,             0.97804,             0.99216,              0.8964,            0.015374,           0.0058733,           0.0017432,           0.0033472,           0.0033472,           0.0033472
                 338,            0.024868,            0.012469,           0.0041837,              0.9847,             0.97713,             0.99222,             0.89766,            0.015214,           0.0058116,           0.0017379,           0.0033274,           0.0033274,           0.0033274
                 339,            0.025507,            0.013404,           0.0045148,             0.98384,              0.9776,             0.99207,             0.90033,            0.015211,           0.0057542,           0.0017391,           0.0033076,           0.0033076,           0.0033076
                 340,            0.025691,            0.012714,           0.0044077,             0.98288,             0.97681,             0.99161,             0.90287,            0.015176,           0.0056646,           0.0017356,           0.0032878,           0.0032878,           0.0032878
                 341,            0.024782,            0.012058,           0.0040226,             0.98404,             0.97562,             0.99191,             0.90003,            0.014994,           0.0055723,           0.0017535,            0.003268,            0.003268,            0.003268
                 342,            0.026343,            0.013149,           0.0045352,             0.98484,             0.97666,             0.99159,             0.90412,            0.015176,           0.0056198,           0.0017949,           0.0032482,           0.0032482,           0.0032482
                 343,            0.025517,            0.012768,           0.0045322,             0.98446,             0.97549,             0.99198,             0.89895,            0.015125,           0.0056185,           0.0017955,           0.0032284,           0.0032284,           0.0032284
                 344,            0.024843,            0.012143,           0.0041651,             0.98427,              0.9733,              0.9922,             0.89542,            0.015078,           0.0056448,           0.0017399,           0.0032086,           0.0032086,           0.0032086
                 345,            0.025127,            0.012165,           0.0041479,             0.98843,             0.97088,             0.99211,             0.89988,            0.014984,           0.0056243,            0.001676,           0.0031888,           0.0031888,           0.0031888
                 346,            0.024489,            0.012309,           0.0041073,             0.98549,              0.9727,             0.99158,             0.90323,            0.014912,           0.0055689,           0.0016625,            0.003169,            0.003169,            0.003169
                 347,            0.024177,            0.012028,           0.0039294,             0.98705,             0.97297,             0.99171,             0.89677,            0.014956,           0.0055891,           0.0016527,           0.0031492,           0.0031492,           0.0031492
                 348,            0.025353,             0.01231,           0.0042833,             0.98782,             0.97373,             0.99129,             0.90493,            0.014944,           0.0055963,           0.0016642,           0.0031294,           0.0031294,           0.0031294
                 349,            0.025139,            0.012245,           0.0042021,             0.98736,             0.97489,             0.99233,             0.90402,            0.014938,           0.0055827,           0.0016533,           0.0031096,           0.0031096,           0.0031096
                 350,            0.024349,            0.012188,           0.0039768,             0.98772,              0.9748,             0.99185,             0.90224,            0.014881,            0.005522,           0.0016498,           0.0030898,           0.0030898,           0.0030898
                 351,             0.02577,             0.01243,           0.0044416,             0.98766,             0.97477,             0.99182,             0.90373,            0.014857,           0.0055537,            0.001656,             0.00307,             0.00307,             0.00307
                 352,              0.0251,            0.012564,           0.0041578,             0.98532,              0.9753,             0.99223,             0.90309,            0.014924,           0.0055916,           0.0016539,           0.0030502,           0.0030502,           0.0030502
                 353,            0.024729,            0.012499,           0.0043109,             0.98489,             0.97766,             0.99224,             0.91065,            0.014787,           0.0055326,           0.0016494,           0.0030304,           0.0030304,           0.0030304
                 354,            0.024177,            0.011763,            0.003994,             0.98478,             0.97814,             0.99168,             0.90861,            0.014965,           0.0055372,           0.0016664,           0.0030106,           0.0030106,           0.0030106
                 355,            0.024983,            0.012566,           0.0042041,             0.98575,             0.97577,             0.99164,             0.90984,            0.015005,           0.0055644,           0.0016772,           0.0029908,           0.0029908,           0.0029908
                 356,              0.0249,            0.012351,           0.0041912,             0.98474,             0.97746,             0.99163,             0.90611,            0.014889,           0.0055811,           0.0016756,            0.002971,            0.002971,            0.002971
                 357,            0.024595,            0.012174,           0.0041678,              0.9831,             0.97842,             0.99176,              0.9088,            0.014786,           0.0056052,           0.0016612,           0.0029512,           0.0029512,           0.0029512
                 358,            0.024986,            0.012676,            0.004297,               0.984,             0.97845,             0.99183,             0.90509,             0.01475,            0.005549,           0.0016441,           0.0029314,           0.0029314,           0.0029314
                 359,            0.024199,            0.012104,           0.0039844,             0.98349,             0.97867,             0.99255,             0.90747,            0.014776,           0.0055229,           0.0016588,           0.0029116,           0.0029116,           0.0029116
                 360,             0.02473,             0.01301,           0.0041773,             0.98341,             0.97895,             0.99206,             0.90692,            0.014784,           0.0055526,           0.0016595,           0.0028918,           0.0028918,           0.0028918
                 361,            0.024043,            0.011977,           0.0039593,             0.98338,             0.97915,             0.99133,              0.9085,            0.014833,           0.0055473,           0.0016681,            0.002872,            0.002872,            0.002872
                 362,            0.024117,             0.01196,           0.0039325,             0.98245,             0.98049,             0.99195,             0.90758,            0.014849,           0.0055497,           0.0016733,           0.0028522,           0.0028522,           0.0028522
                 363,            0.024665,            0.012325,           0.0041851,             0.98296,             0.97974,             0.99146,             0.90374,            0.014865,           0.0056008,           0.0016647,           0.0028324,           0.0028324,           0.0028324
                 364,            0.025406,            0.013457,           0.0046155,             0.98224,             0.98054,             0.99108,             0.90159,            0.014887,           0.0056329,           0.0016665,           0.0028126,           0.0028126,           0.0028126
                 365,              0.0245,            0.012489,           0.0041525,             0.98167,             0.98081,             0.99147,             0.90243,            0.014754,            0.005567,           0.0016613,           0.0027928,           0.0027928,           0.0027928
                 366,            0.023968,            0.012226,           0.0037794,             0.98265,             0.97997,             0.99215,             0.91026,             0.01467,           0.0055048,           0.0016287,            0.002773,            0.002773,            0.002773
                 367,            0.024934,            0.012354,           0.0042473,               0.982,             0.98025,              0.9922,             0.90882,            0.014711,           0.0054926,           0.0016185,           0.0027532,           0.0027532,           0.0027532
                 368,            0.024734,            0.012483,            0.004143,              0.9827,             0.97916,             0.99231,             0.90862,            0.014659,           0.0054472,           0.0016296,           0.0027334,           0.0027334,           0.0027334
                 369,            0.025228,            0.012655,           0.0043192,             0.98272,             0.97538,             0.99216,             0.91036,            0.014684,            0.005458,           0.0016508,           0.0027136,           0.0027136,           0.0027136
                 370,            0.024344,            0.012185,            0.004122,             0.98361,             0.97635,             0.99213,             0.90995,            0.014769,           0.0055193,           0.0016539,           0.0026938,           0.0026938,           0.0026938
                 371,            0.024095,            0.012105,            0.004031,             0.98461,             0.97552,             0.99209,             0.90708,             0.01476,           0.0055234,           0.0016518,            0.002674,            0.002674,            0.002674
                 372,            0.024071,              0.0122,           0.0040966,             0.98307,             0.97613,             0.99208,             0.90025,            0.014787,           0.0055306,           0.0016648,           0.0026542,           0.0026542,           0.0026542
                 373,            0.023981,            0.012178,           0.0040161,              0.9824,             0.97657,             0.99206,             0.90587,            0.014704,           0.0054796,           0.0016435,           0.0026344,           0.0026344,           0.0026344
                 374,            0.024217,            0.012167,           0.0041539,             0.98302,             0.97784,             0.99173,             0.91029,             0.01463,           0.0054464,           0.0015956,           0.0026146,           0.0026146,           0.0026146
                 375,            0.024795,            0.012225,           0.0042244,             0.98336,             0.97886,             0.99186,             0.90903,            0.014598,           0.0054269,           0.0015725,           0.0025948,           0.0025948,           0.0025948
                 376,            0.024478,            0.012525,           0.0042127,             0.98405,             0.97805,             0.99194,             0.91209,            0.014577,           0.0054373,           0.0015684,            0.002575,            0.002575,            0.002575
                 377,            0.024397,            0.012118,           0.0041404,             0.98443,             0.97768,             0.99236,             0.91298,             0.01459,            0.005458,           0.0015816,           0.0025552,           0.0025552,           0.0025552
                 378,            0.024791,             0.01212,           0.0042631,             0.98283,             0.97898,             0.99191,             0.91684,            0.014529,           0.0054765,           0.0015976,           0.0025354,           0.0025354,           0.0025354
                 379,            0.023885,            0.011966,           0.0038976,              0.9833,             0.97841,             0.99171,             0.91923,            0.014526,           0.0054956,           0.0016253,           0.0025156,           0.0025156,           0.0025156
                 380,            0.024739,            0.012323,           0.0042352,             0.98379,             0.97788,             0.99168,             0.91523,            0.014587,           0.0054702,           0.0016299,           0.0024958,           0.0024958,           0.0024958
                 381,            0.024484,            0.012537,           0.0043117,             0.98466,             0.97794,             0.99229,             0.91772,            0.014551,           0.0054298,            0.001589,            0.002476,            0.002476,            0.002476
                 382,            0.025163,            0.012617,           0.0042647,             0.98544,             0.97684,             0.99229,             0.91261,            0.014528,           0.0054837,           0.0015518,           0.0024562,           0.0024562,           0.0024562
                 383,            0.023803,            0.011546,           0.0039901,             0.98548,             0.97542,             0.99232,             0.91824,            0.014559,           0.0054995,           0.0015432,           0.0024364,           0.0024364,           0.0024364
                 384,             0.02407,            0.011839,           0.0038256,             0.98562,             0.97577,             0.99236,             0.91627,            0.014499,           0.0054478,           0.0015392,           0.0024166,           0.0024166,           0.0024166
                 385,            0.023697,            0.011845,           0.0040296,             0.98526,             0.97573,              0.9919,             0.91539,             0.01444,           0.0054238,             0.00155,           0.0023968,           0.0023968,           0.0023968
                 386,            0.023239,            0.012021,           0.0038317,             0.98447,             0.97681,             0.99189,             0.91841,            0.014425,           0.0054195,           0.0015615,            0.002377,            0.002377,            0.002377
                 387,            0.024305,             0.01247,           0.0042275,             0.98336,             0.97796,              0.9923,             0.91888,            0.014353,           0.0053749,           0.0015595,           0.0023572,           0.0023572,           0.0023572
                 388,            0.023568,             0.01187,           0.0039259,             0.98568,             0.97506,              0.9924,              0.9206,            0.014277,           0.0053333,           0.0015456,           0.0023374,           0.0023374,           0.0023374
                 389,            0.023856,            0.012336,           0.0040059,              0.9865,             0.97472,             0.99238,             0.92045,            0.014224,           0.0053256,           0.0015361,           0.0023176,           0.0023176,           0.0023176
                 390,            0.024834,            0.012213,           0.0044026,             0.98383,             0.97655,             0.99247,             0.92254,            0.014255,           0.0053821,           0.0015403,           0.0022978,           0.0022978,           0.0022978
                 391,            0.023217,            0.011443,           0.0037767,             0.98165,             0.97745,             0.99229,             0.92275,             0.01427,           0.0053773,           0.0015476,            0.002278,            0.002278,            0.002278
                 392,            0.023505,            0.011438,           0.0038306,              0.9805,             0.97812,             0.99219,              0.9165,            0.014265,           0.0053508,            0.001545,           0.0022582,           0.0022582,           0.0022582
                 393,            0.023625,            0.012001,           0.0039209,             0.98066,             0.97802,              0.9922,             0.91836,            0.014274,           0.0053534,            0.001535,           0.0022384,           0.0022384,           0.0022384
                 394,            0.023481,            0.011563,           0.0039473,             0.98042,             0.97813,             0.99236,             0.91824,            0.014316,           0.0053229,           0.0015181,           0.0022186,           0.0022186,           0.0022186
                 395,            0.024075,            0.012045,           0.0039487,             0.98258,              0.9757,             0.99232,             0.91467,            0.014394,           0.0053106,           0.0015177,           0.0021988,           0.0021988,           0.0021988
                 396,            0.023827,            0.011638,           0.0041849,             0.98183,             0.97805,             0.99234,             0.91424,             0.01445,           0.0052915,             0.00153,            0.002179,            0.002179,            0.002179
                 397,            0.023708,             0.01136,           0.0041109,             0.98114,             0.97874,             0.99223,             0.91671,            0.014345,           0.0052535,           0.0015371,           0.0021592,           0.0021592,           0.0021592
                 398,             0.02401,            0.012328,           0.0040089,             0.98224,             0.97688,             0.99224,             0.92008,            0.014317,           0.0052343,           0.0015362,           0.0021394,           0.0021394,           0.0021394
                 399,            0.023842,            0.011806,           0.0040605,             0.98155,             0.97796,             0.99232,              0.9191,            0.014333,           0.0052144,           0.0015442,           0.0021196,           0.0021196,           0.0021196
                 400,            0.023448,            0.011608,           0.0037867,             0.98213,             0.97764,              0.9923,             0.92108,            0.014264,            0.005183,           0.0015621,           0.0020998,           0.0020998,           0.0020998
                 401,            0.024288,             0.01218,           0.0040449,             0.98335,             0.97691,             0.99237,             0.91939,            0.014293,           0.0051922,           0.0015664,             0.00208,             0.00208,             0.00208
                 402,            0.022993,            0.011579,           0.0038578,             0.98402,             0.97505,             0.99231,             0.92344,            0.014188,           0.0051825,           0.0015531,           0.0020602,           0.0020602,           0.0020602
                 403,             0.02414,             0.01223,           0.0041643,             0.98341,             0.97621,             0.99224,             0.92246,            0.014195,             0.00518,           0.0015539,           0.0020404,           0.0020404,           0.0020404
                 404,             0.02426,            0.012398,           0.0041486,             0.98214,              0.9776,             0.99215,             0.91909,            0.014287,           0.0052306,           0.0015518,           0.0020206,           0.0020206,           0.0020206
                 405,            0.023127,            0.011708,           0.0037907,             0.98123,             0.97659,             0.99217,              0.9222,            0.014278,           0.0052776,           0.0015384,           0.0020008,           0.0020008,           0.0020008
                 406,            0.023585,            0.012215,           0.0038275,             0.98162,             0.97753,             0.99224,             0.92328,            0.014183,           0.0052621,           0.0015078,            0.001981,            0.001981,            0.001981
                 407,            0.023384,            0.011567,           0.0038962,             0.98084,             0.97989,              0.9923,             0.92322,            0.014198,           0.0052764,           0.0014908,           0.0019612,           0.0019612,           0.0019612
                 408,            0.024122,             0.01179,            0.004191,             0.98058,              0.9794,             0.99235,             0.92088,             0.01415,           0.0052983,            0.001485,           0.0019414,           0.0019414,           0.0019414
                 409,             0.02286,            0.011819,           0.0037905,             0.98089,             0.97828,             0.99237,             0.92031,            0.014124,           0.0052855,           0.0014794,           0.0019216,           0.0019216,           0.0019216
                 410,            0.023358,            0.011466,            0.004019,             0.98054,             0.97968,              0.9924,             0.91841,            0.014115,           0.0053108,           0.0014892,           0.0019018,           0.0019018,           0.0019018
                 411,            0.023416,            0.011325,           0.0038815,             0.98111,             0.97954,             0.99239,             0.91879,            0.014027,           0.0053047,           0.0015091,            0.001882,            0.001882,            0.001882
                 412,            0.023135,            0.011502,           0.0038144,             0.98217,             0.97933,             0.99232,             0.92093,            0.013993,           0.0052843,           0.0015292,           0.0018622,           0.0018622,           0.0018622
                 413,            0.023926,            0.011632,           0.0040833,             0.98235,             0.97997,             0.99227,             0.92014,            0.014047,           0.0053032,           0.0015367,           0.0018424,           0.0018424,           0.0018424
                 414,            0.023505,            0.011887,           0.0040752,             0.98205,             0.97965,             0.99226,             0.92077,             0.01404,           0.0052492,           0.0015364,           0.0018226,           0.0018226,           0.0018226
                 415,            0.023922,            0.011871,           0.0042052,             0.98234,             0.97889,             0.99227,             0.92107,             0.01407,           0.0052336,           0.0015305,           0.0018028,           0.0018028,           0.0018028
                 416,            0.023338,            0.011006,           0.0038074,             0.98274,             0.97766,             0.99233,             0.91992,             0.01411,            0.005217,           0.0015036,            0.001783,            0.001783,            0.001783
                 417,            0.023679,            0.011868,           0.0041191,             0.98227,               0.978,             0.99231,             0.92069,            0.014056,           0.0051954,           0.0014857,           0.0017632,           0.0017632,           0.0017632
                 418,            0.023849,            0.011572,           0.0041283,             0.98276,             0.97793,             0.99234,              0.9224,            0.014076,           0.0052261,           0.0014785,           0.0017434,           0.0017434,           0.0017434
                 419,            0.024097,             0.01179,           0.0042488,             0.98264,             0.97807,             0.99238,             0.92343,            0.013996,           0.0052351,           0.0014729,           0.0017236,           0.0017236,           0.0017236
                 420,            0.023216,            0.011542,           0.0036773,             0.98332,             0.97737,             0.99244,             0.92405,            0.013995,           0.0052131,           0.0014664,           0.0017038,           0.0017038,           0.0017038
                 421,             0.02409,            0.011969,           0.0040634,             0.98294,             0.97574,             0.99238,             0.92385,            0.014005,           0.0052216,           0.0014564,            0.001684,            0.001684,            0.001684
                 422,            0.023351,             0.01143,           0.0041148,             0.98313,             0.97646,             0.99273,             0.92882,            0.013932,             0.00519,           0.0014403,           0.0016642,           0.0016642,           0.0016642
                 423,            0.023133,            0.011478,           0.0037357,             0.98318,             0.97747,             0.99237,             0.92892,            0.013958,           0.0051917,           0.0014313,           0.0016444,           0.0016444,           0.0016444
                 424,             0.02262,            0.011528,           0.0034881,              0.9853,             0.97496,             0.99244,             0.92924,            0.013954,           0.0051858,           0.0014297,           0.0016246,           0.0016246,           0.0016246
                 425,            0.022543,            0.011359,           0.0035882,             0.98501,             0.97483,             0.99245,             0.92931,            0.013951,           0.0051861,           0.0014361,           0.0016048,           0.0016048,           0.0016048
                 426,            0.023024,            0.011385,           0.0038339,             0.98623,              0.9741,             0.99244,             0.92854,            0.013931,           0.0051778,           0.0014316,            0.001585,            0.001585,            0.001585
                 427,            0.023571,            0.011954,            0.003908,             0.98671,             0.97438,             0.99243,              0.9281,            0.013933,           0.0051737,           0.0014212,           0.0015652,           0.0015652,           0.0015652
                 428,            0.023377,             0.01129,            0.003915,             0.98534,             0.97406,             0.99239,             0.92555,            0.013832,           0.0051574,           0.0014085,           0.0015454,           0.0015454,           0.0015454
                 429,            0.023453,            0.011489,           0.0040358,             0.98551,             0.97421,             0.99241,             0.92806,            0.013795,           0.0051484,           0.0014063,           0.0015256,           0.0015256,           0.0015256
                 430,            0.024185,            0.011863,           0.0041257,             0.98276,             0.97692,             0.99238,             0.92155,            0.013776,           0.0051442,           0.0014111,           0.0015058,           0.0015058,           0.0015058
                 431,            0.023213,             0.01133,           0.0040823,             0.98364,             0.97612,             0.99236,             0.92305,            0.013731,           0.0051059,           0.0014112,            0.001486,            0.001486,            0.001486
                 432,            0.023043,             0.01172,           0.0037949,             0.98325,             0.97566,             0.99258,             0.92637,            0.013693,            0.005081,           0.0014149,           0.0014662,           0.0014662,           0.0014662
                 433,            0.022376,            0.011486,           0.0036316,             0.98289,             0.97586,             0.99226,             0.92497,            0.013745,             0.00507,           0.0014345,           0.0014464,           0.0014464,           0.0014464
                 434,            0.023712,            0.012166,            0.004103,             0.98131,              0.9785,             0.99226,             0.92727,            0.013753,           0.0050707,           0.0014583,           0.0014266,           0.0014266,           0.0014266
                 435,            0.022811,            0.011777,           0.0038781,             0.98133,             0.97904,             0.99223,             0.92407,            0.013771,           0.0051006,           0.0014724,           0.0014068,           0.0014068,           0.0014068
                 436,            0.023329,            0.011282,           0.0040811,              0.9815,             0.97912,             0.99171,             0.92399,            0.013759,           0.0051202,           0.0014784,            0.001387,            0.001387,            0.001387
                 437,            0.022797,            0.011213,           0.0036284,             0.98272,             0.97818,             0.99177,             0.92759,            0.013733,           0.0050991,            0.001464,           0.0013672,           0.0013672,           0.0013672
                 438,            0.022936,            0.011818,            0.003924,             0.98268,             0.97861,             0.99178,             0.92548,            0.013673,           0.0050685,           0.0014473,           0.0013474,           0.0013474,           0.0013474
                 439,            0.022719,            0.011388,           0.0036429,             0.98243,             0.97849,             0.99177,             0.92387,            0.013692,           0.0051032,           0.0014403,           0.0013276,           0.0013276,           0.0013276
                 440,            0.022952,            0.011446,           0.0039978,              0.9825,             0.97871,             0.99225,             0.92631,             0.01365,           0.0051333,           0.0014355,           0.0013078,           0.0013078,           0.0013078
                 441,            0.023363,            0.012032,           0.0039377,             0.98313,              0.9789,             0.99222,             0.92651,            0.013642,           0.0051371,            0.001439,            0.001288,            0.001288,            0.001288
                 442,            0.022787,            0.011054,           0.0036789,             0.98295,              0.9787,              0.9922,             0.92488,              0.0136,           0.0051324,           0.0014457,           0.0012682,           0.0012682,           0.0012682
                 443,            0.022036,            0.011119,           0.0035961,             0.98342,             0.97842,             0.99217,             0.92601,            0.013584,           0.0051358,           0.0014443,           0.0012484,           0.0012484,           0.0012484
                 444,            0.022933,            0.011367,           0.0037897,              0.9832,              0.9788,              0.9922,             0.92572,            0.013615,           0.0051506,           0.0014448,           0.0012286,           0.0012286,           0.0012286
                 445,            0.022221,            0.011375,           0.0036847,              0.9829,             0.97922,             0.99222,             0.92392,            0.013641,           0.0051468,           0.0014487,           0.0012088,           0.0012088,           0.0012088
                 446,            0.022443,            0.011304,           0.0037271,             0.98296,              0.9794,             0.99248,             0.92109,            0.013678,           0.0051813,           0.0014632,            0.001189,            0.001189,            0.001189
                 447,            0.022971,            0.012004,           0.0037754,             0.98346,             0.97827,             0.99248,             0.92077,            0.013709,           0.0052034,            0.001476,           0.0011692,           0.0011692,           0.0011692
                 448,            0.023123,            0.011657,           0.0040304,              0.9827,             0.97779,             0.99222,             0.91964,            0.013712,           0.0051948,           0.0014663,           0.0011494,           0.0011494,           0.0011494
                 449,            0.022339,            0.011432,            0.003731,             0.98275,             0.97799,             0.99223,             0.91902,            0.013722,           0.0051796,           0.0014458,           0.0011296,           0.0011296,           0.0011296
                 450,            0.022818,             0.01153,           0.0037332,             0.98306,             0.97784,             0.99224,             0.92081,            0.013695,           0.0051479,           0.0014299,           0.0011098,           0.0011098,           0.0011098
                 451,            0.022545,            0.011122,            0.003861,             0.98231,             0.97842,             0.99222,             0.92619,            0.013699,           0.0051413,           0.0014247,             0.00109,             0.00109,             0.00109
                 452,            0.023143,            0.011509,           0.0039253,             0.98182,             0.97878,             0.99258,             0.92646,            0.013716,           0.0051476,           0.0014286,           0.0010702,           0.0010702,           0.0010702
                 453,            0.022951,            0.011575,           0.0038413,              0.9818,             0.97804,             0.99257,             0.92583,            0.013713,           0.0051485,           0.0014306,           0.0010504,           0.0010504,           0.0010504
                 454,            0.022968,            0.011663,           0.0037058,             0.98183,             0.97756,             0.99222,             0.92168,            0.013688,           0.0051312,           0.0014293,           0.0010306,           0.0010306,           0.0010306
                 455,            0.022187,            0.010945,           0.0036681,             0.98185,             0.97765,             0.99225,             0.92328,             0.01367,           0.0051114,           0.0014204,           0.0010108,           0.0010108,           0.0010108
                 456,            0.021784,            0.010924,            0.003752,             0.98203,             0.97791,             0.99222,             0.92552,            0.013694,           0.0051049,           0.0014191,            0.000991,            0.000991,            0.000991
                 457,            0.022214,            0.010849,           0.0037351,             0.98188,             0.97794,             0.99254,             0.92396,            0.013708,           0.0051088,           0.0014264,           0.0009712,           0.0009712,           0.0009712
                 458,             0.02246,            0.011028,           0.0037509,             0.98201,             0.97775,             0.99255,             0.92413,            0.013674,           0.0050854,            0.001433,           0.0009514,           0.0009514,           0.0009514
                 459,            0.023141,            0.011527,           0.0040271,             0.98194,             0.97673,             0.99226,             0.92461,             0.01368,           0.0050779,           0.0014352,           0.0009316,           0.0009316,           0.0009316
                 460,            0.021641,            0.010904,           0.0034149,             0.98254,             0.97714,             0.99223,             0.92363,            0.013683,           0.0050754,           0.0014323,           0.0009118,           0.0009118,           0.0009118
                 461,            0.021772,            0.010698,           0.0034954,             0.98254,             0.97724,              0.9922,             0.92239,            0.013675,           0.0050671,           0.0014343,            0.000892,            0.000892,            0.000892
                 462,            0.022233,            0.011373,           0.0037619,             0.98278,             0.97689,             0.99224,             0.92824,            0.013703,           0.0050594,           0.0014387,           0.0008722,           0.0008722,           0.0008722
                 463,            0.022228,            0.011486,           0.0037973,             0.98281,             0.97656,             0.99242,               0.928,            0.013705,           0.0050465,           0.0014393,           0.0008524,           0.0008524,           0.0008524
                 464,             0.02233,            0.010873,           0.0038371,             0.98274,              0.9764,             0.99246,             0.92786,            0.013683,           0.0050346,           0.0014353,           0.0008326,           0.0008326,           0.0008326
                 465,            0.021303,            0.011163,           0.0033332,             0.98287,             0.97638,             0.99248,              0.9264,            0.013681,           0.0050302,           0.0014314,           0.0008128,           0.0008128,           0.0008128
                 466,            0.022025,            0.011322,           0.0036146,             0.98335,              0.9758,             0.99232,             0.92497,            0.013687,           0.0050388,           0.0014277,            0.000793,            0.000793,            0.000793
                 467,            0.021932,            0.011329,           0.0035325,             0.98336,             0.97607,             0.99231,             0.92474,            0.013671,           0.0050266,           0.0014287,           0.0007732,           0.0007732,           0.0007732
                 468,            0.021893,            0.010422,           0.0034697,             0.98353,             0.97611,             0.99231,             0.92212,             0.01366,           0.0050148,           0.0014302,           0.0007534,           0.0007534,           0.0007534
                 469,             0.02237,            0.010952,            0.003918,             0.98347,             0.97515,             0.99232,             0.92531,            0.013623,            0.004986,           0.0014288,           0.0007336,           0.0007336,           0.0007336
                 470,             0.02287,            0.011599,           0.0039915,             0.98359,             0.97554,             0.99232,             0.93142,            0.013572,           0.0049763,           0.0014279,           0.0007138,           0.0007138,           0.0007138
                 471,            0.022362,            0.010804,           0.0037227,             0.98366,              0.9765,             0.99232,             0.92818,            0.013572,           0.0049882,           0.0014298,            0.000694,            0.000694,            0.000694
                 472,            0.022155,            0.010704,           0.0037806,             0.98355,             0.97657,             0.99232,              0.9297,            0.013541,           0.0049754,           0.0014272,           0.0006742,           0.0006742,           0.0006742
                 473,            0.021052,            0.010387,           0.0034635,             0.98313,             0.97728,              0.9923,             0.93458,            0.013521,           0.0049512,           0.0014251,           0.0006544,           0.0006544,           0.0006544
                 474,            0.022063,             0.01084,           0.0036261,             0.98304,             0.97679,             0.99236,             0.93318,            0.013517,           0.0049378,           0.0014248,           0.0006346,           0.0006346,           0.0006346
